,bt,bz,yogunluk,hız,kp
45617,5.0,3.0,2.8,513.0,7.0
45618,5.1,2.0,2.6,505.0,7.0
45619,5.2,2.1,2.7,508.0,7.0
45620,5.2,1.5,2.6,498.0,7.0
45621,5.2,0.6,2.5,487.0,7.0
45622,5.2,-0.5,2.4,482.0,7.0
45623,5.3,-0.8,2.4,478.0,17.0
45624,5.0,0.3,2.1,473.0,17.0
45625,4.8,0.1,2.1,474.0,17.0
45626,4.9,-1.2,2.3,481.0,20.0
45627,5.1,-0.5,2.2,478.0,20.0
45628,5.1,-0.7,2.3,469.0,20.0
45629,5.1,-0.4,2.4,462.0,20.0
45630,4.6,-1.3,2.9,451.0,20.0
45631,4.9,-2.9,3.7,445.0,20.0
45632,4.8,-3.6,3.7,455.0,23.0
45633,5.0,-2.8,3.6,423.0,23.0
45634,5.0,-3.4,3.8,440.0,23.0
45635,4.6,2.4,3.7,419.0,33.0
45636,4.6,-1.1,4.1,427.0,33.0
45637,4.8,0.7,4.2,426.0,33.0
45638,4.9,2.0,4.4,418.0,10.0
45639,4.8,-0.1,4.3,418.0,10.0
45640,4.6,0.7,4.4,421.0,10.0
45641,4.3,-0.9,4.2,420.0,20.0
45642,4.7,-1.4,4.4,410.0,20.0
45643,4.8,-3.5,4.6,413.0,20.0
45644,4.8,1.1,4.9,426.0,27.0
45645,5.1,-3.1,5.4,415.0,27.0
45646,5.1,-3.2,5.3,401.0,27.0
45647,5.3,-3.6,5.4,406.0,33.0
45648,5.6,-1.2,5.1,397.0,33.0
45649,5.6,-1.4,5.4,401.0,33.0
45650,5.5,-1.9,5.7,388.0,30.0
45651,5.8,-4.7,6.0,408.0,30.0
45652,5.8,-3.9,6.2,398.0,30.0
45653,5.7,-4.8,6.0,391.0,27.0
45654,5.2,-0.4,6.7,384.0,27.0
45655,5.7,-3.7,6.9,386.0,27.0
45656,5.4,0.9,6.7,389.0,17.0
45657,5.4,1.5,7.7,398.0,17.0
45658,6.0,1.1,7.3,398.0,17.0
45659,6.9,0.2,7.8,402.0,30.0
45660,6.6,-4.4,7.9,403.0,30.0
45661,6.6,-6.3,7.8,398.0,30.0
45662,6.2,-4.7,7.7,389.0,30.0
45663,5.0,1.0,8.3,381.0,30.0
45664,5.1,-2.8,8.7,392.0,30.0
45665,5.1,-2.7,8.8,397.0,33.0
45666,5.6,-3.8,9.0,390.0,33.0
45667,6.5,1.6,9.1,384.0,33.0
45668,6.4,4.6,8.8,387.0,27.0
45669,6.4,-4.2,8.2,392.0,27.0
45670,7.0,-0.3,7.9,388.0,27.0
45671,6.7,-0.1,7.0,379.0,30.0
45672,6.8,-4.8,7.7,390.0,30.0
45673,7.2,-6.3,7.6,398.0,30.0
45674,7.1,-5.5,7.8,394.0,30.0
45675,7.2,-4.6,7.9,400.0,30.0
45676,7.0,-3.2,7.7,390.0,30.0
45677,7.0,-1.0,6.9,372.0,23.0
45678,7.5,-3.3,5.7,388.0,23.0
45679,7.8,-0.8,5.4,377.0,23.0
45680,8.0,-0.6,5.6,369.0,23.0
45681,7.9,-0.7,5.1,371.0,23.0
45682,7.8,-1.1,5.2,380.0,23.0
45683,7.8,-4.7,5.8,411.0,33.0
45684,7.8,-4.4,5.8,403.0,33.0
45685,8.1,2.6,5.1,373.0,33.0
45686,7.6,1.1,4.8,377.0,27.0
45687,8.2,-3.3,5.0,396.0,27.0
45689,10.0,1.5,1.3,387.0,17.0
45690,10.4,-0.3,0.9,376.0,17.0
45691,9.8,-2.7,2.7,403.0,17.0
45692,10.9,-2.2,1.5,405.0,20.0
45693,11.6,-3.3,0.8,395.0,20.0
45694,11.9,-8.5,0.5,405.0,20.0
45695,12.1,-7.6,0.5,395.0,23.0
45696,12.3,-6.6,0.4,403.0,23.0
45697,12.4,-5.5,0.4,397.0,23.0
45698,12.1,-3.2,1.2,413.0,40.0
45699,12.0,-9.4,2.5,446.0,40.0
45700,11.2,-7.8,5.3,452.0,40.0
45701,9.1,-4.1,8.4,455.0,40.0
45702,7.7,-3.6,8.6,456.0,40.0
45703,7.2,-2.5,8.4,458.0,40.0
45704,7.1,-1.5,8.1,451.0,27.0
45705,6.7,-1.9,8.1,449.0,27.0
45706,6.5,2.1,9.3,463.0,27.0
45707,5.8,1.7,10.2,469.0,30.0
45708,5.5,1.5,9.5,468.0,30.0
45709,5.6,-0.5,8.3,474.0,30.0
45710,5.9,0.7,7.9,461.0,33.0
45711,7.9,-3.9,6.8,450.0,33.0
45712,7.9,-6.3,6.6,458.0,33.0
45713,6.6,-1.2,7.3,493.0,47.0
45714,7.5,-5.7,6.3,499.0,47.0
45715,5.9,-3.0,6.1,496.0,47.0
45716,5.6,-0.8,5.7,492.0,30.0
45717,4.1,-0.4,5.7,493.0,30.0
45719,3.9,-0.3,5.3,481.0,17.0
45720,4.4,0.7,4.6,478.0,17.0
45721,5.3,-2.0,3.8,468.0,17.0
45722,4.9,0.2,4.4,461.0,17.0
45723,5.0,-0.6,3.6,460.0,17.0
45724,999.9,999.9,4.5,445.0,17.0
45725,999.9,999.9,4.5,439.0,17.0
45726,999.9,999.9,4.2,432.0,17.0
45727,999.9,999.9,5.1,434.0,17.0
45728,999.9,999.9,4.7,418.0,7.0
45729,999.9,999.9,4.7,415.0,7.0
45730,999.9,999.9,5.1,413.0,7.0
45731,999.9,999.9,5.9,415.0,13.0
45732,999.9,999.9,7.0,418.0,13.0
45733,3.9,-0.3,5.6,404.0,13.0
45734,4.2,-0.3,4.1,390.0,7.0
45736,4.0,0.2,3.5,380.0,7.0
45737,3.7,0.2,3.3,377.0,7.0
45738,3.5,-0.3,4.5,379.0,7.0
45739,3.5,-2.8,5.0,385.0,7.0
45740,3.8,-0.7,4.4,380.0,23.0
45741,2.7,-1.5,5.4,384.0,23.0
45742,2.7,-1.5,5.4,381.0,23.0
45743,3.0,-1.7,5.6,378.0,33.0
45744,3.1,-2.1,5.8,376.0,33.0
45745,4.2,-2.9,8.7,391.0,33.0
45746,6.6,-3.8,17.2,429.0,30.0
45747,6.7,-2.0,19.3,424.0,30.0
45748,5.5,-0.6,21.1,418.0,30.0
45750,7.1,1.8,23.1,404.0,17.0
45751,7.3,2.9,22.6,387.0,17.0
45752,7.9,2.9,21.1,384.0,17.0
45753,8.8,1.5,19.3,383.0,17.0
45754,10.5,4.2,15.1,388.0,17.0
45755,12.3,6.7,11.3,385.0,27.0
45756,12.9,4.4,11.5,382.0,27.0
45757,15.6,6.0,29.7,404.0,27.0
45758,16.8,15.1,46.6,413.0,40.0
45759,17.9,14.1,68.8,420.0,40.0
45760,19.7,5.0,64.0,427.0,40.0
45761,32.6,8.1,70.3,452.0,53.0
45762,32.5,1.0,40.3,449.0,53.0
45763,27.5,1.7,17.0,462.0,53.0
45764,27.7,15.4,14.2,485.0,50.0
45765,27.3,8.2,7.3,508.0,50.0
45766,25.3,-8.6,12.4,499.0,50.0
45767,21.7,-9.8,12.0,496.0,57.0
45768,19.6,-12.5,16.6,507.0,57.0
45769,18.3,-8.8,13.9,498.0,57.0
45770,13.6,-0.3,14.7,474.0,50.0
45771,19.0,0.3,4.9,483.0,50.0
45772,19.2,1.2,4.3,482.0,50.0
45773,19.2,2.7,4.0,468.0,27.0
45774,19.2,3.2,4.0,444.0,27.0
45775,18.3,3.0,5.7,431.0,27.0
45776,17.7,2.2,7.3,428.0,27.0
45777,17.3,3.9,7.0,421.0,27.0
45778,18.1,-4.2,5.9,432.0,27.0
45779,16.9,-8.5,7.6,448.0,40.0
45780,14.2,-8.8,7.7,467.0,40.0
45781,12.5,-2.1,10.3,470.0,40.0
45782,10.0,-6.5,11.8,479.0,43.0
45783,9.6,-5.9,9.1,465.0,43.0
45784,8.6,-4.0,7.7,448.0,43.0
45785,4.9,-1.1,4.1,471.0,37.0
45786,3.9,-1.5,3.7,497.0,37.0
45787,4.8,-3.1,3.5,495.0,37.0
45788,6.0,-3.6,3.0,479.0,43.0
45789,6.1,-4.3,3.0,469.0,43.0
45790,5.9,-3.9,3.4,462.0,43.0
45791,5.9,-4.3,3.5,455.0,40.0
45792,6.1,-3.3,3.9,457.0,40.0
45793,6.4,-1.8,4.2,451.0,40.0
45794,5.7,-1.4,4.8,443.0,20.0
45795,5.4,-1.5,4.3,435.0,20.0
45796,5.8,-1.5,3.9,435.0,20.0
45797,5.6,-3.0,5.3,430.0,27.0
45798,5.3,-3.9,6.2,424.0,27.0
45799,5.5,-2.9,6.0,421.0,27.0
45800,5.6,-1.8,6.1,415.0,17.0
45801,5.3,-0.9,6.8,417.0,17.0
45802,5.5,-0.8,6.6,418.0,17.0
45803,5.1,-1.4,7.6,419.0,20.0
45804,5.3,-0.4,6.4,416.0,20.0
45805,5.5,-0.2,6.7,413.0,20.0
45806,6.0,0.3,5.8,411.0,10.0
45807,5.6,-1.3,6.5,411.0,10.0
45808,5.8,-2.1,7.5,409.0,10.0
45809,6.7,-2.7,6.8,396.0,20.0
45810,7.1,-2.3,6.5,388.0,20.0
45811,7.3,-0.4,8.3,383.0,20.0
45812,7.6,-1.2,9.4,382.0,13.0
45813,7.8,-2.0,7.2,367.0,13.0
45814,7.8,-1.4,6.7,359.0,13.0
45815,7.5,-2.1,7.5,353.0,40.0
45816,10.7,-3.7,15.9,377.0,40.0
45817,14.9,-7.3,18.7,384.0,40.0
45818,13.4,-3.8,25.1,387.0,43.0
45819,13.7,3.2,20.6,380.0,43.0
45820,13.1,4.3,27.1,409.0,43.0
45821,13.7,4.9,17.4,412.0,27.0
45822,13.4,0.5,12.9,428.0,27.0
45823,14.4,1.6,11.1,427.0,27.0
45824,12.9,-1.1,12.4,415.0,30.0
45825,9.5,-6.3,19.0,414.0,30.0
45826,10.3,-6.5,15.7,408.0,30.0
45827,9.2,-5.2,14.2,408.0,37.0
45828,8.0,-7.2,15.3,400.0,37.0
45829,8.2,-2.6,13.8,400.0,37.0
45830,7.3,-4.7,12.6,399.0,37.0
45831,6.3,-4.0,12.3,393.0,37.0
45832,6.0,-3.7,11.7,388.0,37.0
45833,8.9,-3.5,11.0,386.0,27.0
45834,6.2,-2.8,10.7,385.0,27.0
45835,6.0,-1.1,10.8,379.0,27.0
45836,6.9,-1.5,10.7,380.0,17.0
45837,7.5,-1.2,10.8,379.0,17.0
45838,7.6,3.0,9.5,379.0,17.0
45839,8.4,-1.1,10.0,376.0,33.0
45840,8.4,-2.2,10.3,378.0,33.0
45841,9.0,-4.2,8.4,365.0,33.0
45842,8.5,-1.9,8.7,366.0,27.0
45843,9.0,3.3,8.5,373.0,27.0
45844,9.3,1.0,8.4,369.0,27.0
45845,9.7,-0.9,8.0,365.0,23.0
45846,9.5,-4.3,9.3,372.0,23.0
45847,9.3,-1.8,9.0,366.0,23.0
45848,9.2,-1.0,8.7,364.0,30.0
45849,9.0,-3.1,9.9,370.0,30.0
45850,9.0,-1.4,11.2,375.0,30.0
45851,8.6,1.7,11.2,374.0,20.0
45852,8.6,0.2,9.8,371.0,20.0
45853,9.4,-1.3,7.7,365.0,20.0
45854,9.3,0.2,9.0,364.0,27.0
45855,10.3,-6.1,8.8,366.0,27.0
45856,10.9,-6.7,9.9,368.0,27.0
45857,10.8,-7.1,10.7,369.0,40.0
45858,10.6,-6.9,12.2,376.0,40.0
45859,11.3,-7.3,12.1,385.0,40.0
45860,10.5,-6.2,15.7,392.0,30.0
45861,10.1,-6.2,19.0,381.0,30.0
45862,10.9,-6.9,19.6,385.0,30.0
45863,12.9,-6.7,21.1,390.0,43.0
45864,15.0,-7.1,23.1,381.0,43.0
45865,17.1,-7.5,18.3,378.0,43.0
45866,16.9,7.8,17.6,363.0,43.0
45867,17.8,8.7,11.1,366.0,43.0
45868,17.3,8.8,12.4,359.0,43.0
45869,17.1,6.9,12.7,352.0,23.0
45870,17.0,6.2,11.6,356.0,23.0
45871,17.0,3.3,14.8,364.0,23.0
45872,16.9,5.7,28.6,375.0,33.0
45873,15.5,-0.6,27.9,368.0,33.0
45874,19.3,-4.8,32.8,404.0,33.0
45875,20.8,-5.2,29.5,409.0,57.0
45876,20.0,-5.2,19.1,422.0,57.0
45877,13.7,0.9,6.7,529.0,57.0
45878,14.3,-2.6,6.8,601.0,57.0
45879,15.7,1.4,8.1,607.0,57.0
45880,18.8,13.1,6.1,604.0,57.0
45881,16.5,2.4,6.8,618.0,57.0
45882,14.4,2.9,6.6,605.0,57.0
45883,15.1,7.2,6.6,622.0,57.0
45884,17.1,8.2,7.3,609.0,43.0
45885,17.3,3.5,7.7,608.0,43.0
45886,19.6,10.6,8.1,612.0,43.0
45887,18.9,4.2,7.6,604.0,37.0
45888,15.8,2.8,8.4,631.0,37.0
45889,18.1,6.0,7.2,655.0,37.0
45890,15.2,5.7,6.9,704.0,43.0
45891,10.5,4.9,5.3,741.0,43.0
45892,10.2,-1.6,5.6,754.0,43.0
45893,9.4,0.3,4.8,756.0,47.0
45894,8.3,4.6,5.5,821.0,47.0
45895,9.1,2.4,4.0,774.0,47.0
45896,9.6,2.9,3.7,736.0,40.0
45897,9.6,3.0,4.0,752.0,40.0
45898,9.1,4.1,3.4,806.0,40.0
45899,7.8,1.4,2.7,756.0,47.0
45900,6.8,2.8,2.7,780.0,47.0
45901,6.0,-1.4,2.4,786.0,47.0
45902,5.2,0.8,2.3,813.0,47.0
45903,5.3,2.1,2.2,816.0,47.0
45904,6.0,2.0,2.0,765.0,47.0
45905,6.2,0.7,1.8,748.0,37.0
45906,5.8,0.6,1.7,739.0,37.0
45907,5.1,-0.4,2.1,764.0,37.0
45908,4.7,-1.1,2.2,766.0,37.0
45909,4.6,0.1,2.1,760.0,37.0
45910,4.5,2.0,2.1,766.0,37.0
45911,4.7,3.6,2.0,761.0,23.0
45912,5.1,0.6,1.8,712.0,23.0
45913,5.2,0.3,1.8,690.0,23.0
45914,5.0,1.1,2.0,692.0,30.0
45915,5.2,0.6,2.0,685.0,30.0
45916,4.6,0.7,2.3,687.0,30.0
45917,5.1,1.2,2.2,685.0,27.0
45918,5.9,3.0,2.4,683.0,27.0
45919,5.7,-0.3,2.0,680.0,27.0
45920,4.5,1.2,2.1,666.0,23.0
45921,4.8,0.6,2.1,637.0,23.0
45922,4.8,0.5,2.0,624.0,23.0
45923,4.8,-0.9,2.1,623.0,27.0
45924,5.1,0.2,2.1,624.0,27.0
45925,5.6,3.4,2.5,637.0,27.0
45926,5.6,-0.8,2.5,627.0,27.0
45927,5.1,1.2,2.7,625.0,27.0
45928,4.6,1.5,3.1,641.0,27.0
45929,4.6,1.4,3.0,647.0,33.0
45930,5.1,0.5,3.2,613.0,33.0
45931,5.5,-3.2,3.3,612.0,33.0
45932,5.5,-2.9,3.1,604.0,40.0
45933,4.7,2.0,3.0,616.0,40.0
45934,4.8,-0.2,2.8,614.0,40.0
45935,4.7,0.2,2.8,606.0,30.0
45936,4.9,-0.4,2.7,595.0,30.0
45937,4.9,-0.7,2.8,610.0,30.0
45938,4.7,-0.1,2.8,592.0,33.0
45939,4.8,0.1,2.6,584.0,33.0
45940,4.8,0.2,2.4,556.0,33.0
45941,4.7,0.8,2.5,558.0,17.0
45942,4.8,1.4,2.6,558.0,17.0
45943,5.1,1.2,2.4,551.0,17.0
45944,4.6,0.9,2.7,541.0,13.0
45945,4.6,0.9,3.0,547.0,13.0
45946,4.8,1.5,2.6,517.0,13.0
45947,4.7,0.8,2.6,517.0,10.0
45949,4.9,0.9,3.3,511.0,10.0
45950,5.3,1.0,3.5,517.0,10.0
45951,5.9,1.0,3.7,514.0,10.0
45952,5.8,2.7,3.4,501.0,10.0
45953,5.5,2.8,3.4,511.0,3.0
45954,5.4,3.9,3.6,511.0,3.0
45955,5.5,2.1,3.6,518.0,3.0
45956,5.6,2.1,3.6,514.0,10.0
45957,5.3,2.2,3.6,503.0,10.0
45958,4.9,1.8,3.6,489.0,10.0
45959,5.1,2.3,3.3,473.0,13.0
45960,4.6,2.9,3.8,488.0,13.0
45961,5.1,3.0,4.1,496.0,13.0
45962,5.1,1.8,4.2,475.0,23.0
45963,5.2,1.2,4.4,470.0,23.0
45964,5.7,-0.2,4.0,471.0,23.0
45965,5.2,-0.8,4.1,471.0,23.0
45966,5.4,1.0,4.3,472.0,23.0
45967,5.6,4.5,4.5,467.0,23.0
45968,4.9,-0.3,4.0,442.0,13.0
45969,5.1,2.8,4.1,446.0,13.0
45970,5.7,4.3,4.7,451.0,13.0
45971,6.2,1.4,5.1,453.0,7.0
45972,5.8,1.0,4.8,444.0,7.0
45973,6.0,0.4,4.9,437.0,7.0
45974,5.7,1.1,4.9,446.0,7.0
45975,5.7,0.1,4.9,445.0,7.0
45976,5.7,1.1,4.8,451.0,7.0
45977,5.7,0.7,4.4,439.0,10.0
45978,5.1,2.1,4.1,416.0,10.0
45979,4.8,0.8,4.4,429.0,10.0
45981,4.7,0.6,4.4,417.0,7.0
45982,5.3,1.1,4.8,441.0,7.0
45983,5.2,1.3,4.9,430.0,3.0
45984,5.6,1.7,3.8,388.0,3.0
45985,5.9,1.9,3.9,383.0,3.0
45987,6.5,0.1,4.1,400.0,17.0
45988,7.0,0.3,4.3,411.0,17.0
45989,6.4,-1.8,5.4,411.0,20.0
45990,7.1,2.7,4.8,400.0,20.0
45991,7.0,1.1,3.7,406.0,20.0
45992,7.2,-2.0,4.4,418.0,17.0
45993,7.4,-1.3,3.9,419.0,17.0
45994,10.3,-0.9,4.5,442.0,17.0
45995,11.5,2.7,2.1,482.0,13.0
45996,11.0,5.9,2.3,467.0,13.0
45997,10.9,1.2,2.3,481.0,13.0
45998,10.4,3.8,2.6,476.0,17.0
45999,10.0,1.9,2.8,475.0,17.0
46000,9.7,2.2,2.8,486.0,17.0
46001,9.3,2.1,2.7,472.0,10.0
46002,9.3,1.3,2.7,479.0,10.0
46003,9.1,4.0,2.6,450.0,10.0
46004,9.2,5.3,3.2,453.0,10.0
46005,9.2,4.3,3.3,469.0,10.0
46006,9.5,3.4,2.9,438.0,10.0
46007,9.8,3.9,2.6,449.0,10.0
46008,9.3,2.7,3.1,432.0,10.0
46009,9.0,2.7,3.3,419.0,10.0
46010,9.0,2.2,3.4,417.0,7.0
46011,8.9,2.3,3.1,402.0,7.0
46012,8.6,2.8,3.9,411.0,7.0
46013,8.1,2.1,4.8,410.0,7.0
46014,8.0,0.9,4.9,419.0,7.0
46015,8.0,1.8,4.9,422.0,7.0
46016,7.9,2.1,4.9,420.0,3.0
46017,7.8,3.3,4.3,400.0,3.0
46018,7.8,2.3,4.6,395.0,3.0
46019,7.8,1.9,4.5,396.0,13.0
46020,7.7,2.1,4.3,383.0,13.0
46021,7.5,2.0,4.5,381.0,13.0
46022,7.4,2.2,4.6,389.0,10.0
46023,7.2,1.4,4.6,387.0,10.0
46024,7.2,5.1,4.9,404.0,10.0
46025,8.4,4.5,5.7,411.0,23.0
46026,11.8,5.0,9.1,430.0,23.0
46027,13.1,6.1,10.5,444.0,23.0
46028,11.5,4.1,9.2,413.0,20.0
46029,10.4,4.3,9.5,424.0,20.0
46030,9.4,1.4,10.2,425.0,20.0
46031,9.0,-0.4,10.0,423.0,37.0
46032,9.1,-1.9,9.1,416.0,37.0
46033,9.4,-1.1,9.5,434.0,37.0
46034,10.5,-3.8,9.1,459.0,33.0
46035,10.7,-5.3,7.7,439.0,33.0
46036,10.4,-5.3,7.1,446.0,33.0
46037,9.7,-4.1,8.1,445.0,33.0
46038,10.1,-6.4,7.2,440.0,33.0
46039,9.9,-6.0,7.8,435.0,33.0
46040,9.9,-4.6,8.2,455.0,37.0
46041,10.6,-6.1,8.6,462.0,37.0
46042,11.2,-5.3,8.1,451.0,37.0
46043,11.3,-2.5,7.5,458.0,27.0
46044,11.2,0.4,7.3,454.0,27.0
46045,10.6,0.1,9.4,448.0,27.0
46046,10.5,2.1,10.3,444.0,17.0
46048,10.2,1.2,10.3,439.0,17.0
46049,10.3,-0.7,10.1,434.0,33.0
46050,10.1,-2.6,8.3,440.0,33.0
46051,10.8,-6.3,5.6,438.0,33.0
46052,10.7,-3.2,4.9,442.0,33.0
46053,10.2,-5.3,3.0,450.0,33.0
46054,10.2,-3.1,3.9,451.0,33.0
46055,8.6,-2.5,6.4,438.0,33.0
46056,8.1,2.3,6.6,433.0,33.0
46057,7.7,0.8,7.8,422.0,33.0
46058,7.4,-0.6,7.5,441.0,23.0
46059,7.9,3.0,8.3,445.0,23.0
46060,8.5,1.8,8.4,437.0,23.0
46061,8.6,2.6,7.9,444.0,37.0
46062,8.3,0.4,7.6,452.0,37.0
46063,8.4,-1.7,7.9,455.0,37.0
46064,8.6,5.9,9.5,453.0,33.0
46065,9.2,0.7,9.5,440.0,33.0
46066,9.7,2.8,9.8,442.0,33.0
46067,9.8,-4.7,9.5,424.0,33.0
46068,8.3,-6.7,8.8,426.0,33.0
46069,6.7,-4.3,10.3,427.0,33.0
46070,6.6,-2.8,11.4,422.0,30.0
46071,5.6,0.4,14.1,438.0,30.0
46072,7.8,0.1,15.3,451.0,30.0
46073,9.1,-6.4,17.0,451.0,40.0
46074,10.1,-7.3,15.5,448.0,40.0
46075,10.8,-4.5,16.9,443.0,40.0
46076,8.8,5.1,23.6,448.0,47.0
46077,6.4,1.3,21.4,456.0,47.0
46078,8.4,0.5,15.1,472.0,47.0
46079,12.8,-1.0,7.6,453.0,40.0
46080,13.3,-4.6,8.0,453.0,40.0
46081,12.3,-4.0,9.7,474.0,40.0
46082,9.1,-2.6,8.2,514.0,40.0
46083,9.1,-3.0,6.6,511.0,40.0
46084,9.5,0.6,6.6,467.0,40.0
46085,11.4,-3.5,8.4,447.0,37.0
46086,11.8,-4.1,8.3,464.0,37.0
46087,12.3,-5.4,9.1,471.0,37.0
46088,13.2,-3.8,8.8,464.0,43.0
46089,13.1,-4.2,8.0,489.0,43.0
46090,11.7,-2.0,5.3,496.0,43.0
46091,11.2,-4.4,4.2,505.0,47.0
46092,12.8,-5.6,3.3,512.0,47.0
46093,12.9,-4.2,3.3,511.0,47.0
46094,12.4,-5.3,3.5,508.0,43.0
46095,11.3,-4.5,4.8,516.0,43.0
46096,11.1,-4.4,4.5,496.0,43.0
46097,10.3,-4.5,4.5,518.0,47.0
46098,10.1,0.4,4.5,501.0,47.0
46099,10.5,-7.6,4.8,549.0,47.0
46100,10.7,-7.5,4.7,540.0,47.0
46101,10.6,-1.9,5.0,526.0,47.0
46102,10.9,-4.5,4.9,538.0,47.0
46103,10.7,-2.7,4.8,555.0,57.0
46104,10.8,-6.9,4.6,578.0,57.0
46105,11.3,-2.4,4.0,606.0,57.0
46106,10.2,-2.6,3.2,655.0,50.0
46107,9.9,-0.9,3.4,698.0,50.0
46108,9.4,-2.3,3.2,689.0,50.0
46109,8.9,-0.7,3.0,685.0,43.0
46110,8.9,-2.5,2.7,703.0,43.0
46111,8.8,-1.2,2.6,688.0,43.0
46112,8.9,-1.9,2.7,711.0,47.0
46113,8.5,-1.4,2.4,687.0,47.0
46114,8.2,-2.6,2.3,689.0,47.0
46115,8.0,-2.7,2.4,712.0,40.0
46116,7.8,-2.5,2.1,656.0,40.0
46117,7.6,-1.5,2.2,655.0,40.0
46118,7.8,-1.4,2.1,658.0,37.0
46119,8.3,-3.0,2.3,666.0,37.0
46120,8.5,-4.7,2.1,665.0,37.0
46121,8.4,-4.5,2.3,635.0,53.0
46122,8.2,-4.6,2.3,625.0,53.0
46123,7.9,-3.6,2.4,636.0,53.0
46124,7.9,-3.2,2.2,601.0,43.0
46125,7.9,-3.1,2.0,612.0,43.0
46126,7.8,-3.3,1.8,618.0,43.0
46127,7.5,-1.7,1.8,612.0,50.0
46128,7.4,-1.1,1.8,605.0,50.0
46129,7.2,-2.1,2.0,619.0,50.0
46130,6.9,-1.8,2.2,641.0,30.0
46131,6.9,-0.9,2.1,611.0,30.0
46132,7.3,-0.6,2.1,612.0,30.0
46133,7.6,2.3,2.0,669.0,30.0
46134,7.8,-1.3,1.7,636.0,30.0
46135,8.0,-1.7,1.8,629.0,30.0
46136,7.4,-1.5,1.8,626.0,33.0
46137,7.0,1.0,2.1,650.0,33.0
46138,6.8,0.5,1.9,598.0,33.0
46139,7.0,-1.8,1.9,612.0,33.0
46140,7.1,-2.0,1.8,628.0,33.0
46141,6.7,-1.9,1.7,605.0,33.0
46142,6.7,-1.5,1.8,663.0,37.0
46143,6.7,-2.9,1.7,635.0,37.0
46144,6.6,-1.7,1.7,666.0,37.0
46145,6.4,-3.0,1.7,628.0,30.0
46146,6.1,-1.4,1.5,601.0,30.0
46147,6.4,-2.5,1.7,593.0,30.0
46148,6.2,-1.4,1.6,585.0,33.0
46149,6.2,-1.3,1.6,585.0,33.0
46150,6.0,-0.8,1.5,586.0,33.0
46151,6.3,-0.8,1.4,564.0,30.0
46152,6.4,-2.1,1.4,567.0,30.0
46153,6.7,-4.5,1.6,589.0,30.0
46154,6.5,-3.6,1.5,572.0,27.0
46155,6.1,-1.6,1.4,555.0,27.0
46156,6.0,-0.2,1.3,541.0,27.0
46157,6.0,-0.8,1.4,538.0,17.0
46158,6.2,-0.9,1.7,536.0,17.0
46159,5.7,-0.9,1.9,535.0,17.0
46160,5.6,0.1,1.9,540.0,13.0
46162,5.9,-0.1,2.2,527.0,13.0
46163,5.7,-0.2,2.2,509.0,20.0
46164,5.5,-0.5,2.8,533.0,20.0
46165,5.9,-1.7,3.0,539.0,20.0
46166,6.1,-1.7,2.7,530.0,27.0
46167,6.1,-3.0,3.1,540.0,27.0
46168,5.7,-3.3,3.1,499.0,27.0
46169,5.9,-4.1,3.0,506.0,40.0
46170,6.5,-2.9,3.0,495.0,40.0
46171,6.0,-2.2,3.0,491.0,40.0
46172,5.8,-3.0,3.6,492.0,33.0
46173,6.4,-3.1,3.6,510.0,33.0
46174,6.5,-3.0,3.3,461.0,33.0
46175,6.8,-0.5,2.9,437.0,30.0
46176,6.5,-0.3,3.0,441.0,30.0
46177,6.3,-2.0,4.2,496.0,30.0
46178,7.2,-2.7,4.4,494.0,37.0
46179,8.0,-2.9,3.2,467.0,37.0
46180,9.6,-2.7,3.8,492.0,37.0
46181,8.1,-1.3,5.8,507.0,37.0
46183,6.0,3.2,7.1,495.0,37.0
46184,8.1,3.1,5.9,508.0,20.0
46185,8.3,4.4,5.4,485.0,20.0
46186,9.3,3.1,4.5,504.0,20.0
46187,10.5,7.9,4.3,527.0,43.0
46188,10.9,-4.0,5.6,531.0,43.0
46190,10.4,2.8,5.6,508.0,40.0
46191,9.7,0.2,5.7,517.0,40.0
46193,6.8,4.1,7.0,526.0,43.0
46194,5.9,-2.0,6.5,536.0,43.0
46195,8.0,-4.5,5.2,540.0,43.0
46196,7.9,-2.4,5.0,508.0,37.0
46197,7.8,-2.0,4.3,510.0,37.0
46198,7.9,-3.1,4.5,471.0,37.0
46199,8.8,-3.6,4.3,514.0,47.0
46200,8.5,-4.4,4.1,515.0,47.0
46201,8.0,-2.6,4.1,494.0,47.0
46202,7.7,4.6,4.1,506.0,33.0
46203,8.5,-1.1,4.3,520.0,33.0
46204,9.3,-4.4,3.6,536.0,33.0
46205,9.5,-6.2,3.5,530.0,37.0
46206,9.6,-4.7,3.3,498.0,37.0
46207,9.3,-4.9,3.6,495.0,37.0
46208,9.2,-5.7,3.4,499.0,40.0
46209,9.2,-5.3,3.3,501.0,40.0
46210,9.2,-3.1,3.2,486.0,40.0
46211,8.9,-2.3,3.2,481.0,33.0
46212,8.6,-2.7,3.0,484.0,33.0
46213,8.3,-2.4,2.3,482.0,33.0
46214,8.1,-1.8,2.4,475.0,30.0
46215,7.9,-3.0,2.4,485.0,30.0
46216,7.9,-3.0,2.3,488.0,30.0
46217,7.8,-2.7,2.2,501.0,27.0
46218,8.3,-1.4,2.4,510.0,27.0
46219,8.3,0.7,2.5,532.0,27.0
46220,8.2,-0.7,2.6,528.0,27.0
